id,path,title,artist,album,genre,lyrics,isrc,playlists,length,amplify,cross_start_next,fade_in,fade_out,cue_in,cue_out
010be4f6af92d8a896cc25d8,08_love_dominoes.m4a,Love Dominoes,Starmy,The Rock Salt — Indie,Indie,,,"24/7,Indie",207.447075,,,,,,
c4fa309b10870cec6de9b4b8,09_where_do_we_come_from_.m4a,Where Do We Come From?,Starmy,The Rock Salt — Indie,Indie,,,"24/7,Indie",335.296145,,,,,,
d1a70e1f16a2003d32abc90c,01_seratonin_blue.m4a,Seratonin Blue,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",194.954739,,,,,,
81d413600a67966a63024049,02_black_hearts.m4a,Black Hearts,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",230.41161,,,,,,
4d62c7778f3c8b837f05917f,03_crimson_lips.m4a,Crimson Lips,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",189.172971,,,,,,
19cac55399cca40d0b5b1e51,04_project_for_a_new_american_century.m4a,Project For A New American Century,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",182.090884,,,,,,
3b22c03e96c59d586bd63046,05_24_7.m4a,24/7,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",233.917823,,,,,,
4df31660831ef6602cd74c40,06_thanks_for_the_fucking_hugs.m4a,Thanks For The Fucking Hugs,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",246.01542,,,,,,
b8623890266bc5f277141674,07_searchlights_and_razorblades.m4a,Searchlights And Razorblades,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",207.679274,,,,,,
d04ddff5b94ef48e9c8c87b3,08_tapewormer.m4a,Tapewormer,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",183.762721,,,,,,
7f8bde3b5bfa37176140e768,09_gotta_get_it_all.m4a,Gotta Get It All,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",324.823946,,,,,,
c6da49700cb09c9524704f68,10_the_empire_never_ended.m4a,The Empire Never Ended,Pleasure Thieves,The Rock Salt — Indie,Indie,,,"24/7,Indie",279.823673,,,,,,
5872d33cb773fcc0108985a8,13_woke_up_drunk.m4a,Woke Up Drunk,Drop Kick Jupiter,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",196.649796,,,,,,
d5eca008399472a6373f50b9,14_whip_of_leather.m4a,Whip Of Leather,Drop Kick Jupiter,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",239.838912,,,,,,
4805c06faaea3b95b7963263,15_fish_on_a_string.m4a,Fish On A String,Drop Kick Jupiter,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",190.241088,,,,,,
3a0bd7ac13d3acd11ab9a12c,16_the_big_bang.m4a,The Big Bang,Toilet Smurphs,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",213.855782,,,,,,
db34b2b3a577786ef77d6589,17_barracuda.m4a,Barracuda,Toilet Smurphs,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",243.414785,,,,,,
513258331738927236c3f3a2,18_smolder.m4a,Smolder,Maladjusted,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",201.688526,,,,,,
d80e0b07cf7535aee83fd77f,19_sorry_to_expose.m4a,Sorry To Expose,Maladjusted,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",230.41161,,,,,,
5e36d26e8dc8bbafc802a3aa,20_all_tied_up.m4a,All Tied Up,Jayson Haws & Green Keefe All Stars,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",245.295601,,,,,,
76739cadbf7af8ed4680d820,red_coats_-_ryan_mills.mp3,ryan mills,red coats,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",286.66775,,,,,,
2f8a60bfe504db95b7c61d3c,sinner_mp3_-_ryan_mills.mp3,ryan mills,sinner mp3,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",381.75353022216,,,,,,
0dc9705eb5c2b8456863826d,led_ep22_3._face012522_1_-_ryan_mills.mp3,ryan mills,led ep22 3. face012522 1,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",203.27,,,,,,
5353cf8c242c8000f0250410,go_down_mateo_rough_master_-_ryan_mills.mp3,Go Down Mateo Rough Master,Mel Sol,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",214.032,,,,,,
7921adbfb959e9737535435d,invisible_rays_1.mp3,invisible rays 1,,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",129.436775,,,,,,
1e1ed4031ea5c435ed572aa4,invisible_rays_2.mp3,invisible rays 2,,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",166.922475,,,,,,
253787d00246a350a73e05ca,invisible_rays_3.mp3,invisible rays 3,,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",171.2588,,,,,,
ab97d19607e228e2f9f52898,invisible_rays_4.mp3,invisible rays 4,,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",146.05065,,,,,,
322c09b574245b8476ee73c6,invisible_rays_5.mp3,5,invisible rays,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",103.549425,,,,,,
4c1afc3a89e3e631e13d94d2,invisible_rays_6.mp3,invisible rays 6,,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",82.259625,,,,,,
